file,sha256,perceptual_hash,crop,condition,source_dataset,source_url,license,original_filename,environment,split
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0330.jpg,2750fcf11a2d284dd969b356253e6f352284cfa638f9c3c94ec60d2bb774dd13,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0330.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0331.jpg,24a7413ae510442225097427d1e62b4453ad6ac15ea17022cb1c650c98a1450e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0331.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0332.jpg,5a60c23e3aac2459cd34839503fb121e94635172e0d2ff6428ccd5b5d9470510,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0332.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0333.jpg,69bd5266fdad143fce429d9039b7fb192b6e8d001f30cf346b23adbc165dda54,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0333.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0334.jpg,acb4fabbb5cd392f54efc751040b343080e441a7ff09194dbbff2e9a7e3a63a5,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0334.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0335.jpg,2a2d19effd4d0019885029dc2d3bbafefdd4c2656b94bc8c1c7a1056ced7172a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0335.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0336.jpg,b7d9b7de4f9c5b6f829ed3b6ae6045528cf1f74fd0cdc10b8809803235d87bb3,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0336.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0337.jpg,06e542a328b57b2de5d94bdebb99de545d249a4842162bba5333fc359ab6d47b,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0337.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0338.jpg,4c6a99bbe6afc98f912487609bf76ab2552e3360802131b7e4737bfaacc57d87,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0338.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0339.jpg,4859ba122a9b0e60a626804a31fe63fad715d2d491575dbc37f11fbfa0662172,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0339.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0340.jpg,0a977e7fb040468008a1887c243510de28aa07fa4a298dce5e5316fc26681333,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0340.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0341.jpg,c5e15f910d1db6ec8a3a8d0b7b97575e32fd8c25fe725e5b80d866f185584809,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0341.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0342.jpg,ba0a2f6747a9ae34071be55e14222296e2e50be0245f09a73d92a70bdc0cd11f,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0342.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0343.jpg,38579d8efa1cf062c496dfc7d7fb098cba67db2e4fa1edecc1ecd7035a60bf5f,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0343.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0344.jpg,7498c4a8b861f184cc22c1e97860965bcfcdcf249c84a3296fd86134e1dba169,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0344.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0345.jpg,89d13c91b43bc80fc8afb6e2b3284d2db5c848cdb3abecd711513bfacbe9c4ff,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0345.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0346.jpg,d09c077cf0f2e9de98eb187394b7bdd47a51d56e7bad0fec460ed91a44bf74cb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0346.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0347.jpg,885f5bfe1b3bcefb075d2235ffc6ec3c4bff4502c19a8424c5dee298d87c80f7,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0347.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0348.jpg,aab40d3918927fafedd47cc1e70f7d6ffaf0f98bb58b26b45ac4fb26102205cb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0348.jpg,field,train
Tomato___Spider_mites Two-spotted_spider_mite/Tomato___Spider_mites Two-spotted_spider_mite_scale_0349.jpg,71b3cc489a188963f8f08010a461eef01e9417199bf49da44816b0e60038e1fb,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Spider Mites,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Spider_mites Two-spotted_spider_mite_raw_0349.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0000.jpg,a52bfaeaa428679733524e65e0d4f6f064d1676ae98e4260d8c5a29b5a83e3d7,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0000.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0001.jpg,504320a76d653d32d4900189e6196de6e9bb6dfc58688c32285806f5839b3073,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0001.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0002.jpg,f4c1b40f35142426291889a7571b1db5011c4336cbe6460fa6af2c0133486ce6,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0002.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0003.jpg,561b4abea726c0a6d5f2a2ff01e7520fabf25e15faaf6a7b8ec1bd5a21c60722,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0003.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0004.jpg,341e9f75e94877b5d1b522026e5a5caba9fb68e490005a2b6f462ebf958e029e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0004.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0005.jpg,07533436819ba3179557b886be3c1d52fdd795c22fc7bae0149cde0dbdf05320,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0005.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0006.jpg,19c5bc5f04f235e4e7b325daeb10893cf86d92409555b454c80a3c1586eb0d4f,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0006.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0007.jpg,7d4963c376d58ea2cbe12ac8c392c1c25c35c4f297115a7447c2ecf51b546718,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0007.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0008.jpg,9bd0f65207a1597ce6e12f26719770a0904e108bb166d74ebce51851acd89ad1,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0008.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0009.jpg,048b0df6bd53be56cd499a06675eac1c1ace6b7ab6b42c3b3a6f0b2f1c713bee,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0009.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0010.jpg,fc86dedb02394395522c80ed0ae6d5805eb1e09c3b420fd02bce88633c9b1a7a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0010.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0011.jpg,3d841666180a4a6e75dca0efa642b0f45e952faf72f98d2e4bc8e0184d597b3e,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0011.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0012.jpg,24a2d460bff527c82aba9e058ec9a05d39d41d7d247be24ce1e9d68a5ad205d2,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0012.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0013.jpg,3c24cf4eff6894cefcf8e53f59945775fe971f221f109ba71d8c68b2a6e73685,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0013.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0014.jpg,f447e41ed52d0fb45520155b884947d65ed00065b6c9f74b28d283f70f575232,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0014.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0015.jpg,07fc1cc68497e01eb2e29006b2fc1ec958ac36ef8af2cf747b258ab9d9edd4ef,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0015.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0016.jpg,6ab5fdf6c5152e216eaa75388a76c6846c5a508413b902c18232f4e503fe41a7,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0016.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0017.jpg,35cd57dff940215e771f8e0a3549fc4c22b4e2332bf233c43042de1a2119a103,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0017.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0018.jpg,de4446e78aac4f43869cb762b9109e88c7b379c66eae70b7b60b641d42913d02,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0018.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0019.jpg,a5ca09131395e6e49c0cae563d1e1e3b4aecb2a99d53ff3f54f1c8961b3ae8c4,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0019.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0020.jpg,49caa3c669c7772258443497ebc7df127658773e4eefaeebd1073ce3b1f55922,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0020.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0021.jpg,371ca0c85fe8d6be96809b62dc3e798196a38e49cd7bdefadbd2fde0f8848c62,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0021.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0022.jpg,4c6338e54c0a82030091ec155ea6397658de69af2a763e95e6284f9614121252,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0022.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0023.jpg,9cc2a6e66ce55d0e1468736a3ffa1d4b2d9a320f3cde870d5568e8d8e7b7d406,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0023.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0024.jpg,e7eafff0d674fc1eb0d5360f0b03a4084b21d663e04bf50e6ea6741a062195ad,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0024.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0025.jpg,5af5eb9d33f561e572f6bbc9bdc60530a0d401b345084218fb19d9d2e32a9c40,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0025.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0026.jpg,74e4c08990de256ff1e6681dcd9c39e29d5e8bb5c109f81cc236ead5463e4ef6,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0026.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0027.jpg,6ebc6ee46be9fe9337fa0e2114290a8f37d01fdd5962a1cd3d513a562b14ac22,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0027.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0028.jpg,5a6ae3045b3ee612173246ab953e63e0893671936ddb675f8b83cf5c1adea225,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0028.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0029.jpg,01ca5ee615c47a90f1d9825a8af0e0d912aad5b9e929f74bb43fc29ca394d4ce,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0029.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0030.jpg,6220a96272c13cc7bfe2ec98c12030813ece5800b385bbc1e5ca765df73cbaef,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0030.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0031.jpg,f29c5321b17fccf2a6627a28607852e0f27b566da9e2bbd340f478bd3e08301a,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0031.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0032.jpg,1ed96f024e04d34aee22d5da1652f33a735729cfbc0f85c98ec2e09a48e1b5d1,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0032.jpg,field,train
Tomato___Target_Spot/Tomato___Target_Spot_scale_0033.jpg,cf5bcba1b4fcd9aef368eec356178d59392693d1043f8ae97f9fd56fc90a4ab3,0000000001111110011111100111111001111110011111100111111000000000,Tomato,Target Spot,PlantVillage,https://github.com/spMohanty/PlantVillage-Dataset,CC BY-SA 4.0,Tomato___Target_Spot_raw_0033.jpg,field,train
