perceptual_hash,file,condition,assigned_split,action
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0134.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0135.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0136.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0137.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0138.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0139.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0140.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0141.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0142.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0143.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0144.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0145.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0146.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0147.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0148.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0149.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0150.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0151.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0152.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0153.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0154.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0155.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0156.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Bacterialblight\Rice-Bacterialblight_scale_0157.jpg,Rice-Bacterialblight,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_000.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_001.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_002.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_003.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_004.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_005.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_006.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_007.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_008.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_009.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_010.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_011.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_012.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_013.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_014.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_015.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_016.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_017.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_018.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_019.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_020.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_021.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_022.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_023.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_024.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_025.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_026.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_027.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_028.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_029.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_030.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_031.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_032.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_033.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_034.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_035.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_036.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_037.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_038.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_039.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_040.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_041.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_042.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_043.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_044.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_045.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_046.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_047.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_048.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_049.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_050.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_051.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_052.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_053.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_054.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_055.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_056.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_057.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_058.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0000000001111110011111100111111001111110011111100111111000000000,D:\Development\Projects\project\dataset_6crop\Rice-Brownspot\Rice-Brownspot_real_059.jpg,Rice-Brownspot,train,FORCE_SAME_SPLIT_GROUP
0001100000011000000110000001100000011000000110000001100000011000,D:\Development\Projects\project\dataset_6crop\Rice-Leafsmut\Rice-Leafsmut_img_001.jpg,Rice-Leafsmut,train,FORCE_SAME_SPLIT_GROUP
0001100000011000000110000001100000011000000110000001100000011000,D:\Development\Projects\project\dataset_6crop\Rice-Leafsmut\Rice-Leafsmut_img_010.jpg,Rice-Leafsmut,train,FORCE_SAME_SPLIT_GROUP
0001100000011000000110000001100000011000000110000001100000111000,D:\Development\Projects\project\dataset_6crop\Rice-Leafsmut\Rice-Leafsmut_img_015.jpg,Rice-Leafsmut,train,FORCE_SAME_SPLIT_GROUP
0001100000011000000110000001100000011000000110000001100000111000,D:\Development\Projects\project\dataset_6crop\Rice-Leafsmut\Rice-Leafsmut_img_017.jpg,Rice-Leafsmut,train,FORCE_SAME_SPLIT_GROUP
